X,Y,OBJECTID,FEATURE_LOCATION,FEAT_CENT_EAST,FEAT_CENT_NORTH,longitude,latitude
359736.31,173378.710000001,1019,"Charlton House Lobby, St Jude's",359736.31,173378.71,-2.58090600043698,51.4579430374571
359762.07,173350.359999999,1020,"Langton House Lobby #2, St Jude's",359762.07,173350.36,-2.58053202690607,51.4576899721317
359762.07,173350.359999999,1021,"Langton House Lift, St Jude's",359762.07,173350.36,-2.58053202690607,51.4576899721317
359762.07,173350.359999999,1022,"Langton House Lobby #1, St Jude's",359762.07,173350.36,-2.58053202690607,51.4576899721317
359484.81,172299.560000001,1023,Templegate Car Park Lift,359484.81,172299.56,-2.58440207882487,51.448222037346
357823.61,173833.800000001,1024,Whiteladies Road/West Park,357823.61,173833.8,-2.60848906123015,51.4618950059424
360845,174374,1025,Stapleton Rd Rail Station/ St Marks Rd - Street Lighting Column 019,360845,174374,-2.56505945276324,51.4669700292906
360800,174359,1026,Stapleton Rd Rail Station Platform 2,360800,174359,-2.56570558697544,51.4668320500502
351465.1,178132.199999999,1027,DEPLOYABLE CAMERA - Fly tipping - Gloucester Road near Clayton Street junction. Mounted to lighting column 5.,351465.1,178132.2,-2.70060179569151,51.5000299739226
361264.05,173363.359999999,1028,Broadmead (Podium West),361264.05,173363.36,-2.55891614425439,51.4579119526451
359018,173287,1029,Corner of Union Street and Broadmead,359018,173287,-2.59123357747385,51.4570666543381
360229,174255,1030,Junction 3 Central,360229,174255,-2.5739136640462,51.4658570360765
360226.13,174273.15,1031,Junction 3 Footpath,360226.13,174273.15,-2.57395702207871,51.4660200261288
360251.4,174307.199999999,1032,Junction 3 Alleyway,360251.4,174307.2,-2.57359708936666,51.4663279618516
359367.3,169774.699999999,1033,Barnstaple Road Outside Community Centre mounted to column 7,359367.3,169774.7,-2.58580157719735,51.425512696482
358839.45,172879.18,1034,Baldwin Street/ Queen Charlotte Street - Street Lighting Column 002,358839.45,172879.18,-2.59375574541395,51.4533867766079
358594.7,172888.65,1035,Baldwin Street/Clare St Taxi Rank,358594.7,172888.65,-2.59727902644049,51.4534539946334
358792.65,172874.58,1036,Baldwin Street junction with St Stephens Street,358792.65,172874.58,-2.59442870230378,51.4533419958806
360546.09,173528.15,1037,"Croydon House, Lift Lobby (Near)",360546.09,173528.15,-2.56926799424283,51.4593439820925
360546.09,173528.15,1038,"Croydon House, Lift lobby (Far)",360546.09,173528.15,-2.56926799424283,51.4593439820925
360546.09,173528.15,1039,"Croydon House, Laundry 2",360546.09,173528.15,-2.56926799424283,51.4593439820925
360546.09,173528.15,1040,Payne Drive / Croydon Streer Door panel,360546.09,173528.15,-2.56926799424283,51.4593439820925
360536.71,173528.67,1041,"Croydon House, Main Entrance (External)",360536.71,173528.67,-2.56940305737258,51.4593480007749
360510.08,173543.560000001,1042,"Walker Close, Laundry in building 37-51",360510.08,173543.56,-2.56978800276053,51.4594800157969
360574,173431,1043,"Payne Drive Car Park 
",360574,173431,-2.56885546146436,51.4584724288321
360536.94,173549.58,1044,"Croydon House,Car Park overview",360536.94,173549.58,-2.5694020811353,51.4595360250085
360546.09,173528.15,1045,"Croydon House, Lift #2",360546.09,173528.15,-2.56926799424283,51.4593439820925
360546.09,173528.15,1046,"Croydon House, Lift #1",360546.09,173528.15,-2.56926799424283,51.4593439820925
360506.46,173543.359999999,1047,Walker Close Middle Door Panel (37-51),360506.46,173543.36,-2.5698400827553,51.4594779638533
360509.83,173503.08,1048,"Walker Close Upper/Outer, Door Panel (52-67)",360509.83,173503.08,-2.5697870789959,51.459116030271
360514.21,173503.039999999,1049,"Walker Close Upper/Inner, Door Panel (52-67)",360514.21,173503.04,-2.56972403411967,51.4591159775463
360521.63,173581.619999999,1050,"Walker Close Lower, Door Panel (17-67)",360521.63,173581.62,-2.56962601499931,51.4598230340386
360546.09,173528.15,1051,"Croydon House, Main Entrance Door Panel",360546.09,173528.15,-2.56926799424283,51.4593439820925
360521,173601,1052,"Croydon House, External Front Left Bullet",360521,173601,-2.5696372469506,51.4599972413535
360521.7,173582.15,1053,Croydon House Main Ent,360521.7,173582.15,-2.56962506667582,51.4598278043327
360536.16,173528.9,1054,"Croydon House, Front right hand corner bullet",360536.16,173528.9,-2.56941099912426,51.4593500302582
358585.03,173270.76,1055,Upper Maudlin Street/Colston Street,358585.03,173270.76,-2.59746303990054,51.4568889791853
359637.41,173881.970000001,1056,"Halston Drive, Lane to Princes Street PTZ, St Paul's",359637.41,173881.97,-2.58238695472512,51.4624609609492
359676.22,173922.48,1057,"Halston Drive Lower #2 PTZ, St Paul's",359676.22,173922.48,-2.58183295752777,51.4628279783664
359676.22,173922.48,1058,"Halston Drive Lower #1 PTZ, St Paul's",359676.22,173922.48,-2.58183295752777,51.4628279783664
359692.48,173967.279999999,1059,"Halston Drive Middle/Lane PTZ, St Paul's",359692.48,173967.28,-2.58160402884879,51.4632319542332
359728.36,173997.58,1060,"Halston Drive Upper PTZ, St Paul's",359728.36,173997.58,-2.58109102464268,51.4635069563113
364394.53,174346.08,1061,opp C014,364394.53,174346.08,-2.51396048413034,51.4669536251318
358937.77,173371.66,1062,The Haymarket/Union Street,358937.77,173371.66,-2.59239810759077,51.4578220233714
362144.23,171341.74,1063,Watchman camera opp C15,362144.23,171341.74,-2.54603145416796,51.4397946202865
362044,171307.82,1064,J/O Hill Lawn,362044,171307.82,-2.54746982267942,51.4394829209148
358209.07,178488.82,1065,"Glencoyne Square (Rear of Iceland), (Southmead)",358209.07,178488.82,-2.60349299932731,51.5037770288565
358294.13,178535.27,1066,"Glencoyne Square (South East), (Southmead)",358294.13,178535.27,-2.60227304293796,51.5042009587456
358316.78,178495.49,1067,Kirkstone Gardens (Southmead),358316.78,178495.49,-2.60194201170357,51.5038449736144
358817.37,173602.970000001,1068,Marlborough Street/ Dighton Street,358817.37,173602.97,-2.5941579728247,51.4598930317186
361005.22,173196.4,1069,"Longlands House, Adjacent to Boiler House PTZ",361005.22,173196.4,-2.56262307005339,51.4563929744175
360350.64,174356.92,1070,Millponds School,360350.64,174356.92,-2.57217408647182,51.4667819943667
358462.38,167769.43,1071,The Brambles (External PTZ),358462.38,167769.43,-2.59858004151201,51.4074169481688
358682.92,171650.49,1072,East Street/Dalby Avenue,358682.92,171650.49,-2.5958651080873,51.4423280094518
358584.92,171607.359999999,1073,Metrobus East St/ Mill Lane,358584.92,171607.36,-2.59727005080259,51.4419330470739
358491.22,171530.039999999,1074,East Street/Church Lane,358491.22,171530.04,-2.59860911512459,51.4412310033097
356046.16,170811.039999999,1075,MetroBus Long Ashton P&R link road,356046.16,170811.04,-2.63369610335118,51.4345809911982
355884.04,170938.460000001,1076,Long Ashton P&R Waiting Area (Internal),355884.04,170938.46,-2.63604400885174,51.4357139767094
355894.99,170935.25,1077,Long Ashton P&R Emergency Help Point #3 (Internal),355894.99,170935.25,-2.63588609276134,51.4356859692546
355887.13,170941.99,1078,Long Ashton P&R Emergency Help Point #2 (External),355887.13,170941.99,-2.63600000088955,51.4357459564113
355881.36,170934.699999999,1079,Long Ashton P&R Emergency Help Point #1 (External),355881.36,170934.7,-2.63608209017806,51.4356799610142
355862.03,170942.32,1080,Long Ashton P&R Turning Circle Right,355862.03,170942.32,-2.63636110365995,51.4357469651304
355832.92,170935.460000001,1081,Long Ashton P&R Turning Circle Upper,355832.92,170935.46,-2.63677898975994,51.4356830133616
355856.91,170904.109999999,1082,Long Ashton P&R Turning Circle Left,355856.91,170904.11,-2.63642997317219,51.4354030145063
355878.93,170862.539999999,1083,Long Ashton P&R Vehicle Entrance,355878.93,170862.54,-2.63610802069838,51.4350309717407
355832.5,170800.109999999,1084,Long Ashton P&R Far Left Lower Corner,355832.5,170800.11,-2.6367680858119,51.4344660309524
355768.88,170822.57,1085,Long Ashton P&R Upper/Far/Left,355768.88,170822.57,-2.6376860440092,51.4346629990286
355731.55,170902.189999999,1086,Long Ashton P&R Upper Left,355731.55,170902.19,-2.63823301136268,51.4353759524527
355781.27,170999.970000001,1087,Long Ashton P&R Upper Central,355781.27,170999.97,-2.63753005617426,51.4362589954247
355886.17,171055.560000001,1088,Long Ashton P&R Upper/Right,355886.17,171055.56,-2.63602801256356,51.4367670035788
355954.72,171048.289999999,1089,"Long Ashton P&R, Upper/Near/Right Corner",355954.72,171048.29,-2.6350409959128,51.4367069803104
355973.26,170949.92,1090,"Long Ashton P&R, Adjacent to Main Entrance",355973.26,170949.92,-2.63476201709051,51.4358239675477
356841.18,172030.640000001,1091,Ashton Avenue Bridge South,356841.18,172030.64,-2.62240911559601,51.4456079620626
356917.22,172129.65,1092,Ashton Avenue Bridge North,356917.22,172129.65,-2.62132709702726,51.4465039830766
355871.23,170936.01,1093,Long Ashton P&R Bus Stop,355871.23,170936.01,-2.63622797307034,51.4356909490514
355458.24,170684.810000001,1094,A370 Roundabout,355458.24,170684.81,-2.64213708559224,51.4334000014076
355862.03,170942.32,1095,Long Ashton P&R Turning Circle Right,355862.03,170942.32,-2.63636110365995,51.4357469651304
355862.03,170942.32,1096,Long Ashton P&R Turning Circle Right,355862.03,170942.32,-2.63636110365995,51.4357469651304
355862.03,170942.32,1097,Long Ashton P&R Turning Circle Right,355862.03,170942.32,-2.63636110365995,51.4357469651304
355832.92,170935.460000001,1098,Long Ashton P&R Turning Circle Upper,355832.92,170935.46,-2.63677898975994,51.4356830133616
355832.92,170935.460000001,1099,Long Ashton P&R Turning Circle Upper,355832.92,170935.46,-2.63677898975994,51.4356830133616
355832.92,170935.460000001,1100,Long Ashton P&R Turning Circle Upper,355832.92,170935.46,-2.63677898975994,51.4356830133616
355856.91,170904.109999999,1101,Long Ashton P&R Turning Circle Left,355856.91,170904.11,-2.63642997317219,51.4354030145063
355856.91,170904.109999999,1102,Long Ashton P&R Turning Circle Left,355856.91,170904.11,-2.63642997317219,51.4354030145063
355856.91,170904.109999999,1103,Long Ashton P&R Turning Circle Left,355856.91,170904.11,-2.63642997317219,51.4354030145063
355832.5,170800.109999999,1104,Long Ashton P&R Far Left Lower Corner,355832.5,170800.11,-2.6367680858119,51.4344660309524
355832.5,170800.109999999,1105,Long Ashton P&R Far Left Lower Corner,355832.5,170800.11,-2.6367680858119,51.4344660309524
355832.5,170800.109999999,1106,Long Ashton P&R Far Left Lower Corner,355832.5,170800.11,-2.6367680858119,51.4344660309524
355768.88,170822.57,1107,Long Ashton P&R Upper/Far/Left,355768.88,170822.57,-2.6376860440092,51.4346629990286
355768.88,170822.57,1108,Long Ashton P&R Upper/Far/Left,355768.88,170822.57,-2.6376860440092,51.4346629990286
355768.88,170822.57,1109,Long Ashton P&R Upper/Far/Left,355768.88,170822.57,-2.6376860440092,51.4346629990286
355731.55,170902.189999999,1110,Long Ashton P&R Upper Left,355731.55,170902.19,-2.63823301136268,51.4353759524527
355731.55,170902.189999999,1111,Long Ashton P&R Upper Left,355731.55,170902.19,-2.63823301136268,51.4353759524527
355731.55,170902.189999999,1112,Long Ashton P&R Upper Left,355731.55,170902.19,-2.63823301136268,51.4353759524527
355898,170929,1113,Long Ashton P&R - Building South East Corner Facing barrier,355898,170929,-2.63584201287393,51.4356300094574
356594,170944,1114,MetroBus Ashton Vale Bus Stop,356594,170944,-2.6258323540685,51.4358190545773
356904,172120,1115,MetroBus Winterstoke Rd,356904,172120,-2.62151613870134,51.4464162094872
356682,171712,1116,MetroBus Ashton Gate Stops/ Paxton Drive,356682,171712,-2.62466034664295,51.4427308222631
357589.81,168447.970000001,1117,Harclive Road/Anton Bantock Way,357589.81,168447.97,-2.61120700699817,51.4134529628111
357016.19,168185.66,1118,Queens Road/King Georges Road,357016.19,168185.66,-2.61942304411685,51.4110509806987
359038.18,173656.67,1119,Stokes Croft/Cherry Lane,359038.18,173656.67,-2.59098606797199,51.4603919639904
359032.36,173606.449999999,1120,St James Barton/5502 (High Level),359032.36,173606.45,-2.59106399857601,51.4599399938114
359394.25,172079.84,1121,Redcliffe Yeamans House PTZ,359394.25,172079.84,-2.58568000667162,51.4462399997846
359560.71,173131.310000001,1122,Old Market Roundabout (Low Level),359560.71,173131.31,-2.58340499748005,51.4557059971468
359562.37,173121.289999999,1123,Old Market Roundabout (High Level),359562.37,173121.29,-2.58337996129199,51.45561602268
372714,182195,1124,Chipping Sodbury Police Station,372714,182195,-2.39480540813183,51.5379901974941
372801,182206,1125,Hounds Road Chipping Sodbury,372801,182206,-2.39355188587813,51.5380933185597
372877,182211,1126,George Hotel Chipping Sodbury,372877,182211,-2.39245649430899,51.5381419471603
372934,182232,1127,Horse Street Monument,372934,182232,-2.39163627848405,51.538333513841
363654,189856,1128,Thornbury High St Upper,363654,189856,-2.52622692362883,51.6063594472399
363668,190014,1129,Thornbury High St Middle,363668,190014,-2.52604118702575,51.6077809608956
363681,190162,1130,Thornbury High St Lower,363681,190162,-2.52586884119042,51.6091124974696
364633,175944,1131,"Pendennis Road, Staple Hill",364633,175944,-2.5106881351939,51.4813358618309
364738,175938,1132,"Page Road, Staple Hill",364738,175938,-2.509175563294,51.4812884864716
364806,175923,1133,"Berkeley Road, Staple Hill",364806,175923,-2.50819488752252,51.4811578645498
364911,175927,1134,"Victoria Street, Staple Hill",364911,175927,-2.50668331733907,51.4812003687013
364973,175909,1135,"Seymour Road, Staple Hill",364973,175909,-2.50578875163844,51.4810423800816
365048,175905,1136,"The Square, Staple Hill",365048,175905,-2.50470838196295,51.4810110663684
365074,175915,1137,"Beaufort Road, Staple Hill",365074,175915,-2.50433497921035,51.4811025879633
364965,173846,1138,Regent Street/High Street (Kingswood),364965,173846,-2.50569875995685,51.4624929460947
364979,173763,1139,Hanham Road Roundabout (Kingswood),364979,173763,-2.50548898874725,51.4617475326074
364883,173740,1140,Cecil Road (Kingswood),364883,173740,-2.50686843587741,51.4615347691602
364926,173775,1141,Bank Road Car Park (Kingswood),364926,173775,-2.50625302320286,51.4618521389581
364915,173836,1142,Regent Street Lloyds Bank (Kingswood),364915,173836,-2.50641743367885,51.4623999275996
364832,173839,1143,Regent Street HSBC (Kingswood),364832,173839,-2.50761238522043,51.462421737557
364772,173851,1144,Regent Street Chasers (Kingswood),364772,173851,-2.50847719155094,51.4625258929056
364676,173877,1145,Regent Street/Downend Road (Kingswood),364676,173877,-2.5098615742,51.4627536689879
364582,173907,1146,Regent Street/Zahringers (Kingswood),364582,173907,-2.51121758815592,51.4630175191076
364825,173840,1147,Diamond Kebabs (Kingswood),364825,173840,-2.5077132390514,51.4624302928133
364776,173847,1148,Chasers Taxi Rank (Kingswood),364776,173847,-2.50841921702651,51.4624901771516
364681,173877,1149,"Regent Street Bus Stops (Kingswood)
",364681,173877,-2.50978960665304,51.4627539818148
364670,173880,1150,"Regent Street West (Kingswood)
",364670,173880,-2.50994823685484,51.4627802675084
364588,173905,1151,"Dominos Pizza (Kingswood)
",364588,173905,-2.51113102497851,51.462999912873
364576,173908,1152,"Regent Street Jobcentre (Kingswood)
",364576,173908,-2.51130405057607,51.4630261339612
364426,172249,1153,High St/Victoria Rd,364426,172249,-2.5132954940707,51.4481001891389
364375,172222,1154,Library Car Park,364375,172222,-2.5140265918624,51.4478542143842
364310,172307,1155,High St/Chapel Rd,364310,172307,-2.51497042533842,51.4486143662088
364178,172337,1156,High St/Jolly Sailor PH,364178,172337,-2.51687277680771,51.4488757517852
364113,172412,1157,High St/Lloyd's Bank,364113,172412,-2.517815657292,51.4495459685005
364034,172471,1158,High Street/Maypole PH,364034,172471,-2.51895841908003,51.4500714242422
366442,171982,1159,School Rd/Cadbury Heath,366442,171982,-2.48426186724715,51.4458227683048
366510,172020,1160,Lamb PH/Cadbury Heath,366510,172020,-2.48328703709437,51.4461684823759
365094,176652,1161,Downend Road/North Street,365094,176652,-2.50411985362325,51.4877303286797
365152,176720,1162,Downend Road/Westerleigh Road,365152,176720,-2.50329126440165,51.4883453155333
365177,176831,1163,Downend Road/Cleeve Road,365177,176831,-2.50294217201056,51.4893448822032
358723,181071,1164,Mall Cribbs,358723,181071,-2.59639257872694,51.5270313638844
359644,181251,1165,Fir Tree Close,359644,181251,-2.58313798924768,51.5287165553258
360188,181505,1166,Patchway Fire Station,360188,181505,-2.57532530571217,51.5310389840658
360798,182696,1167,Aztec West,360798,182696,-2.56666502873848,51.5417903252256
361433,182687,1168,Patchway Brook,361433,182687,-2.55750787793337,51.5417533767507
362154,182080,1169,Willow Brook,362154,182080,-2.54704618354561,51.5363447544834
362701,181196,1170,Webbs Wood Inbound,362701,181196,-2.53906585397527,51.5284331050863
363110,180814,1171,Great Meadow Outbound,363110,180814,-2.53312990715983,51.5250254832552
363286,180050,1172,Great Stoke,363286,180050,-2.53051334039744,51.518167742758
362752,178884,1173,Harry Stoke,362752,178884,-2.53808555447069,51.5076489919158
362959,179802,1174,Parkway North P&R,362959,179802,-2.53519985829574,51.5159165251784
362394,177670,1175,Metrobus Stoke Park,362394,177670,-2.54311359667963,51.4967098664289
362192,177992,1176,Metrobus UWE Campus,362192,177992,-2.54605803254368,51.4995915103219
362293,178211,1177,Metrobus UWE The Gardens,362293,178211,-2.54462660285739,51.5015673552068
364034,178470,1178,Hambrook East,364034,178470,-2.51957181788486,51.5040098394679
364207,178386,1179,Hambrook West,364207,178386,-2.51707083713054,51.5032655792855
365828,178582,1180,Willy Wicket East,365828,178582,-2.49373624865206,51.50512843919
366181,178555,1181,Willy Wicket West,366181,178555,-2.48864779071393,51.5049069647261
366705,178009,1182,Emerald Park,366705,178009,-2.48104664905878,51.5000288846704
366966,177952,1183,Metrobus Science Park,366966,177952,-2.47728133587381,51.4995317363723
367618,177259,1184,Metrobus Lyde Green P&R,367618,177259,-2.46782498045893,51.4933385590304
367374,177050,1185,Metrobus Emersons Green,367374,177050,-2.47132015125142,51.4914453058106
367618,177336,1186,Lyde Green Car Park,367618,177336,-2.46783206330915,51.4940308944017
359880,178226,1187,Filton Road RAB,359880,178226,-2.5793902144801,51.5015354356799
359879,178233,1188,Filton Road RAB Static,359879,178233,-2.57940542065859,51.5015983018545
360580,178252,1189,Filton Ave Upper,360580,178252,-2.56930893899138,51.5018186178769
360518,178165,1190,Filton Ave Lower,360518,178165,-2.57019232636787,51.5010320514633
372408,182208,1191,Rounceval Street RAB Chipping Sodbury,372408,182208,-2.39921836349648,51.5380921524931
372547,182212,1192,Horseshoe Street Chipping Sodbury,372547,182212,-2.39721455761865,51.538134922203
359644.24,173649.359999999,1193,M32 Newfoundland Way,359644.24,173649.36,-2.58226203828761,51.4603699667275
362774,170110,1194,Brislington P&R PTZ 1(North),362774,170110,-2.53684103571149,51.4287614867672
362718,169908,1195,Brislington P&R PTZ (South),362718,169908,-2.53762509336167,51.4269415440646
362871,170071,1196,Brislington P&R Stockwood Road ANPR In - Stockwood Road,362871,170071,-2.53544174829666,51.4284171975063
362859,170075,1197,Brislington P&R Stockwood Road ANPR Out - Stockwood Road,362859,170075,-2.53561476781111,51.4284523753519
362650,170023,1198,Brislington P&R Bath Road ANPR Int - Bath Road,362650,170023,-2.53861531897911,51.427971066045
362650,170023,1199,Brislington P&R Bath Road ANPR Out - Bath Road,362650,170023,-2.53861531897911,51.427971066045
362756,170015,1200,Brislington P&R - Pavillion,362756,170015,-2.53708987821328,51.4279061225638
362691.4,170025.880000001,1201,Brislington P&R - Bus Stop ,362691.4,170025.88,-2.53802016977456,51.4279996925781
362667,170129,1202,Brislington P&R - North West Corner 1,362667,170129,-2.53838205553413,51.4289252720623
362671,170135,1203,Brislington P&R - North West Corner 2,362671,170135,-2.53832515903895,51.4289794841507
362845,170044,1204,Brislington P&R - North East Corner 1,362845,170044,-2.53581285819369,51.4281727237144
362766,170114,1205,Brislington P&R - North Static 1,362766,170114,-2.53695652472069,51.4287969257784
362772,170100,1206,Brislington P&R - North Static 2,362772,170100,-2.53686874411891,51.4286714415285
362765,170114,1207,Brislington P&R - North Static 3,362765,170114,-2.53697090794802,51.428796859965
362857,170029,1208,Brislington P&R - East Static 1,362857,170029,-2.53563867850471,51.4280386410872
362866,170020,1209,Brislington P&R - East Static 2,362866,170020,-2.53550828185696,51.4279583095182
362720,169904,1210,Brislington P&R - South Static 1,362720,169904,-2.53759590433216,51.4269057103785
362721,169912,1211,Brislington P&R - South Static 2,362721,169912,-2.53758236921594,51.426977707174
362714,169910,1212,Brislington P&R - South Static 3,362714,169910,-2.53768283580931,51.4269592632302
362754,169998,1213,Brislington P&R - Centre Roundabout Static 1,362754,169998,-2.53711684466846,51.4277531377153
362757,169989,1214,Brislington P&R - Centre Roundabout Static 2,362757,169989,-2.53707274343288,51.4276724129087
362749,169983,1215,Brislington P&R - Centre Roundabout Static 3,362749,169983,-2.53718717120074,51.4276179380881
362669,170030,1216,Brislington P&R - Stockwood Road Entrance ,362669,170030,-2.53834278539774,51.4280352594866
362761,170009,1217,Brislington P&R - Building South East corner Facing North (womens WC),362761,170009,-2.53701732852686,51.4278525034802
362753,170022,1218,Brislington P&R - Building North West corner Facing East (mens WC),362753,170022,-2.5371337680064,51.4279688646291
362752,170021,1219,Brislington P&R - Building North West Corner Facing South (post box) ,362752,170021,-2.53714804511332,51.4279598074333
362760,170008,1220,Brislington P&R - Building South East Corner Facing West (Front side entrance),362760,170008,-2.53703160562058,51.4278434462985
361765,173641,1221,"Chalks Rd Car Park Far Left
",361765,173641,-2.55173606992957,51.4604423490579
352340,176942,1222,"Portway P&R, PTZ #1 (Front Right)
",352340,176942,-2.68783705243057,51.4894040264042
352319,176985,1223,"Portway P&R, PTZ #2 (Bus Stop Turning Circle)

",352319,176985,-2.68814533945075,51.4897888433562
352297,177039,1224,"Portway P&R, PTZ #3 (Vehicle Exit)


",352297,177039,-2.68846953082664,51.4902724709664
352244,177163,1225,"Portway P&R, PTZ #4 (Front Far Left)



",352244,177163,-2.68924973496938,51.4913828096439
352227.11,177119.43,1226,"Portway P&R, PTZ #5 (Rear Left)",352227.11,177119.43,-2.6894870515132,51.4909896592001
352312,176968,1227,"Portway P&R, PTZ #6 (Rear Central)





",352312,176968,-2.68824383936391,51.489635411405
352291,176913,1228,"Portway P&R, PTZ #7 (Rear Right)






",352291,176913,-2.68853879075684,51.4891391527604
352334,176845,1229,"Portway P&R, PTZ #8 (Rear Far Right)",352334,176845,-2.68791027057905,51.4885314347352
352395,176891,1230,"Portway P&R, PTZ #9 (Front Far Right)








",352395,176891,-2.68703802806885,51.4889501583254
352340,176942,1231,"Portway P&R, Fixed #1 (Location TBA)",352340,176942,-2.68783705243057,51.4894040264042
352340,176942,1232,"Portway P&R, Fixed #2 (Location TBA)",352340,176942,-2.68783705243057,51.4894040264042
352319,176985,1233,"Portway P&R, Fixed #3 (PTZ #2 Pole, Looking at Bus Entry)











",352319,176985,-2.68814533945075,51.4897888433562
352319,176985,1234,"Portway P&R, Fixed #4 (PTZ #2 Pole, looking at Bus Stops)












",352319,176985,-2.68814533945075,51.4897888433562
352227.11,177119.43,1235,"Portway P&R, Fixed #5 (Location TBA)",352227.11,177119.43,-2.6894870515132,51.4909896592001
352297,177039,1236,"Portway P&R, Fixed #6 (Location TBA)














",352297,177039,-2.68846953082664,51.4902724709664
352297,177039,1237,"Portway P&R, Fixed #7 (Location TBA)















",352297,177039,-2.68846953082664,51.4902724709664
352244,177163,1238,"Portway P&R, Fixed #8 (Location TBA)",352244,177163,-2.68924973496938,51.4913828096439
352244,177163,1239,"Portway P&R, Fixed #9 (Location TBA)",352244,177163,-2.68924973496938,51.4913828096439
352217,177155,1240,"Portway P&R, Fixed #10 (Location TBA)",352217,177155,-2.68963750790762,51.4913085958708
352217,177155,1241,"Portway P&R, Fixed #11 (Location TBA)",352217,177155,-2.68963750790762,51.4913085958708
352227.11,177119.43,1242,"Portway P&R, Fixed #12 (Location TBA)",352227.11,177119.43,-2.6894870515132,51.4909896592001
352227.11,177119.43,1243,"Portway P&R, Fixed #13 (Location TBA)",352227.11,177119.43,-2.6894870515132,51.4909896592001
352312,176968,1244,"Portway P&R, Fixed #14 (Location TBA)






















",352312,176968,-2.68824383936391,51.489635411405
352312,176968,1245,"Portway P&R, Fixed #15 (Location TBA)























",352312,176968,-2.68824383936391,51.489635411405
352291,176913,1246,"Portway P&R, Fixed #16 (Location TBA)",352291,176913,-2.68853879075684,51.4891391527604
352291,176913,1247,"Portway P&R, Fixed #17 (Location TBA)",352291,176913,-2.68853879075684,51.4891391527604
352334,176845,1248,"Portway P&R, Fixed #18 (Location TBA)",352334,176845,-2.68791027057905,51.4885314347352
352334,176845,1249,"Portway P&R, Fixed #19 (Location TBA)",352334,176845,-2.68791027057905,51.4885314347352
352395,176891,1250,"Portway P&R, Fixed #20 Location TBA)",352395,176891,-2.68703802806885,51.4889501583254
352423.59,176837.18,1251,Portway P&R Footway ramp,352423.59,176837.18,-2.68661897946743,51.4884687017859
352423.59,176837.18,1252,Portway P&R Stairs/ramp,352423.59,176837.18,-2.68661897946743,51.4884687017859
352423.59,176837.18,1253,Portway P&R right left and side car park,352423.59,176837.18,-2.68661897946743,51.4884687017859
352453,176800,1254,Portway P&R bottom left of car park,352453,176800,-2.68619038794535,51.488136915879
352451,176757,1255,Portway P&R bottom middle car park ,352451,176757,-2.68621335676475,51.4877501531154
352425,176736,1256,Portway P&R bottom right hand corner  ,352425,176736,-2.68658493870747,51.4875591562659
352375,176798,1257,Portway P&R RHM middle car park  ,352375,176798,-2.687313422914,51.4881123460955
360946.57,173113.550000001,1258,"Beaufort House, Lift #1",360946.57,173113.55,-2.56345804760092,51.4556439951152
360946.57,173113.550000001,1259,"Beaufort House, Lift #2",360946.57,173113.55,-2.56345804760092,51.4556439951152
360946.57,173120,1260,"Beaufort House, Main Entrance Door Panel",360946.57,173120,-2.56345875901504,51.4557019891957
360946.57,173113.550000001,1261,"Beaufort House, Main Entrance (Internal)",360946.57,173113.55,-2.56345804760092,51.4556439951152
360951,173116,1262,"Beaufort House, Stairwell (Internal)",360951,173116,-2.56339456038235,51.4556663298422
360943,173109,1263,"Beaufort House, Lift Lobby (Left)",360943,173109,-2.56350892583477,51.4556028379649
360947,173121,1264,"Beaufort House, Lift Lobby (Right)",360947,173121,-2.5634526806601,51.4557110102263
360952,173128,1265,"Beaufort House, Laundry",360952,173128,-2.56338149156463,51.4557742948627
360990.62,173149.689999999,1266,"Longlands House, Vehicle Gates PTZ",360990.62,173149.69,-2.56282805314832,51.4559719825415
361020.7,173166.92,1267,"Longlands laundry
",361020.7,173166.92,-2.56239702972018,51.456128977498
360959,173112,1268,Beaufort house rear external overview,360959,173112,-2.56327898173349,51.4556309169741
360959,173112,1269,Beaufort house vehicle gate,360959,173112,-2.56327898173349,51.4556309169741
360959,173112,1270,Beaufort house rear entrance,360959,173112,-2.56327898173349,51.4556309169741
360959,173112,1271,Beaufort house rear entrance,360959,173112,-2.56327898173349,51.4556309169741
360887.32,173007.35,1272,"Harwood House, Vehicle Gates PTZ",360887.32,173007.35,-2.5642990541356,51.4546850197105
360896.08,173026.300000001,1273,"Harwood House, Front Car Park PTZ",360896.08,173026.3,-2.56417507385268,51.4548560114998
360887.32,173007.35,1274,"Harwood House, Vehicle Gates (Static)",360887.32,173007.35,-2.5642990541356,51.4546850197105
360884.78,173028.609999999,1275,"Harwood House, Lift #1",360884.78,173028.61,-2.56433795800919,51.4548759997849
360884.78,173028.609999999,1276,"Harwood House, Lift #2",360884.78,173028.61,-2.56433795800919,51.4548759997849
360884.78,173028.609999999,1277,"Harwood House, Main Entrance Door Panel",360884.78,173028.61,-2.56433795800919,51.4548759997849
360884.78,173028.609999999,1278,"Harwood House, Lift Lobby (Right)",360884.78,173028.61,-2.56433795800919,51.4548759997849
360884.78,173028.609999999,1279,"Harwood House, Stairwell (Internal)",360884.78,173028.61,-2.56433795800919,51.4548759997849
360884.78,173028.609999999,1280,"Harwood House, Main Entrance (Internal)",360884.78,173028.61,-2.56433795800919,51.4548759997849
